text,label,prediction,prediction_proba
captain harville who had in truth been hearing none of it now left his seat and moved to a window and anne seeming to watch him though it was from thorough absence of mind became gradually sensible that he was inviting her to join him where he stood he looked at her with a smile and a little motion of the head which expressed come to me i have something to say and the unaffected easy kindness of manner which denoted the feelings of an older acquaintance than he really was strongly enforced the invitation she roused herself and went to him the window at which he stood was at the other end of the room from where the two ladies were sitting and though nearer to captain wentworth's table not very near as she joined him captain harville's countenance re-assumed the serious thoughtful expression which seemed its natural character,1,1,1.0
henceforth i ask not good-fortune i myself am good-fortune henceforth i whimper no more postpone no more need nothing done with indoor complaints libraries querulous criticisms strong and content i travel the open road,0,0,1.37813e-09
he coloured and stammered out an unintelligible reply elinor's lips had moved with her mother's and when the moment of action was over she wished that she had shaken hands with him too but it was then too late and with a countenance meaning to be open she sat down again and talked of the weather,1,1,0.9999993
at last the affair was decided the ivory the gold and the pearls all received their appointment and the gentleman having named the last day on which his existence could be continued without the possession of the toothpick-case drew on his gloves with leisurely care and bestowing another glance on the miss dashwoods but such a one as seemed rather to demand than express admiration walked off with a happy air of real conceit and affected indifference,1,1,0.9999999
but still not near enough to give me a chance of being right if we think differently,1,1,0.99999976
ah replied the sceptical traveller but you don't know how much of the old legend may have been made up from the old figures besides it isn't the only old legend fanshaw here who is fond of such things will tell you there are other versions of the tale and much more horrible ones one story credits my unfortunate ancestor with having had the spaniard cut in two and that will fit the pretty picture also another obligingly credits our family with the possession of a tower full of snakes and explains those little wriggly things in that way and a third theory supposes the crooked line on the ship to be a conventionalized thunderbolt but that alone if seriously examined would show what a very little way these unhappy coincidences really go,0,0,2.4579743e-08
you lingering sparse leaves of me on winter-nearing boughs and i some well-shorn tree of field or orchard-row you tokens diminute and lorn -- not now the flush of may or july clover-bloom -- no grain of august now you pallid banner-staves -- you pennants valueless -- you overstay'd of time yet my soul-dearest leaves confirming all the rest the faithfulest -- hardiest -- last,0,0,1.0566686e-10
the mock turtle sighed deeply and began in a voice sometimes choked with sobs to sing this --,0,0,3.1929298e-10
i do not consider its length as particularly in its favour such things in general cannot be too short,1,1,1.0
father michael in spite of his years and in spite of his asceticism or because of it for all i know was a very healthy and happy old gentleman and as he swung on a bar above the sickening emptiness of air he realized with that sort of dead detachment which belongs to the brains of those in peril the deathless and hopeless contradiction which is involved in the mere idea of courage he was a happy and healthy old gentleman and therefore he was quite careless about it and he felt as every man feels in the taut moment of such terror that his chief danger was terror itself his only possible strength would be a coolness amounting to carelessness a carelessness amounting almost to a suicidal swagger his one wild chance of coming out safely would be in not too desperately desiring to be safe there might be footholds down that awful facade if only he could not care whether they were footholds or no if he were foolhardy he might escape if he were wise he would stop where he was till he dropped from the cross like a stone and this antinomy kept on repeating itself in his mind a contradiction as large and staring as the immense contradiction of the cross he remembered having often heard the words whosoever shall lose his life the same shall save it he remembered with a sort of strange pity that this had always been made to mean that whoever lost his physical life should save his spiritual life now he knew the truth that is known to all fighters and hunters and climbers of cliffs he knew that even his animal life could only be saved by a considerable readiness to lose it,0,0,5.483417e-08
as a lecture on english history for the little ones said syme this is all very nice but i have not yet grasped its application,0,0,8.9385554e-05
i have heard her speak of the acquaintance said emma she is a very elegant young woman,1,1,1.0
'somebody said ' alice whispered 'that it's done by everybody minding their own business ',0,0,2.0374525e-08
a vague mist hanging 'round half the pages sometimes how strange and clear to the soul that all these solid things are indeed but apparitions concepts non-realities,0,0,1.0085389e-08
the soothing sanity and blitheness of completion the pomp and hurried contest-glare and rush are done now triumph transformation jubilate,0,0,5.477697e-09
i met william larkins continued mr elton as i got near the house and he told me i should not find his master at home but i did not believe him -- william seemed rather out of humour he did not know what was come to his master lately he said but he could hardly ever get the speech of him i have nothing to do with william's wants but it really is of very great importance that i should see knightley to-day and it becomes a matter therefore of very serious inconvenience that i should have had this hot walk to no purpose,1,1,1.0
but the day did not close so auspiciously as it began -- towards the evening marianne became ill again growing more heavy restless and uncomfortable than before her sister however still sanguine was willing to attribute the change to nothing more than the fatigue of having sat up to have her bed made and carefully administering the cordials prescribed saw her with satisfaction sink at last into a slumber from which she expected the most beneficial effects her sleep though not so quiet as elinor wished to see it lasted a considerable time and anxious to observe the result of it herself she resolved to sit with her during the whole of it mrs jennings knowing nothing of any change in the patient went unusually early to bed her maid who was one of the principal nurses was recreating herself in the housekeeper's room and elinor remained alone with marianne,1,1,1.0
ham saw who hor my lord the king your father,0,0,3.166845e-09
yes indeed cried his mentor with a sort of idealistic animation yes indeed life is sacred -- but lives are not sacred we are improving life by removing lives can you as a free-thinker find any fault in that,0,1,0.9999924
the blab of the pave tires of carts sluff of boot-soles talk of the promenaders the heavy omnibus the driver with his interrogating thumb the clank of the shod horses on the granite floor the snow-sleighs clinking shouted jokes pelts of snow-balls the hurrahs for popular favorites the fury of rous'd mobs the flap of the curtain'd litter a sick man inside borne to the hospital the meeting of enemies the sudden oath the blows and fall the excited crowd the policeman with his star quickly working his passage to the centre of the crowd the impassive stones that receive and return so many echoes what groans of over-fed or half-starv'd who fall sunstruck or in fits what exclamations of women taken suddenly who hurry home and give birth to babes what living and buried speech is always vibrating here what howls restrain'd by decorum arrests of criminals slights adulterous offers made acceptances rejections with convex lips i mind them or the show or resonance of them -- i come and i depart,0,0,4.987314e-11
consider replied this curious little man how you yourself really feel about such things i don't suggest you're either more snobbish or more morbid than the rest of us but don't you feel in a vague way that a genuine old family curse is rather a fine thing to have would you be ashamed wouldn't you be a little proud if the heir of the glamis horror called you his friend or if byron's family had confided to you only the evil adventures of their race don't be too hard on the aristocrats themselves if their heads are as weak as ours would be and they are snobs about their own sorrows,0,0,1.9361268e-09
later editions continued as follows the panther took pie-crust and gravy and meat while the owl had the dish as its share of the treat when the pie was all finished the owl as a boon was kindly permitted to pocket the spoon while the panther received knife and fork with a growl and concluded the banquet --,0,0,2.963933e-08
i am very glad you were well enough and i hope you had a pleasant party,1,1,0.9999995
kin let's follow gertrude how much i had to doe to calme his rage now feare i this will giue it start againe therefore let's follow,0,0,9.482152e-10
elinor's curiosity to see mrs ferrars was satisfied -- she had found in her every thing that could tend to make a farther connection between the families undesirable -- she had seen enough of her pride her meanness and her determined prejudice against herself to comprehend all the difficulties that must have perplexed the engagement and retarded the marriage of edward and herself had he been otherwise free -- and she had seen almost enough to be thankful for her own sake that one greater obstacle preserved her from suffering under any other of mrs ferrars's creation preserved her from all dependence upon her caprice or any solicitude for her good opinion or at least if she did not bring herself quite to rejoice in edward's being fettered to lucy she determined that had lucy been more amiable she ought to have rejoiced,1,1,1.0
emma watched and decided that with such feelings as were now shewn it could not be fairly supposed that he had been ever voluntarily absenting himself that he had not been acting a part or making a parade of insincere professions and that mr knightley certainly had not done him justice,1,1,1.0
her jealous eye was satisfied in one particular captain wentworth was acknowledged again by each by elizabeth more graciously than before she even addressed him once and looked at him more than once elizabeth was in fact revolving a great measure the sequel explained it after the waste of a few minutes in saying the proper nothings she began to give the invitation which was to comprise all the remaining dues of the musgroves to-morrow evening to meet a few friends no formal party it was all said very gracefully and the cards with which she had provided herself the miss elliot at home were laid on the table with a courteous comprehensive smile to all and one smile and one card more decidedly for captain wentworth the truth was that elizabeth had been long enough in bath to understand the importance of a man of such an air and appearance as his the past was nothing the present was that captain wentworth would move about well in her drawing-room the card was pointedly given and sir walter and elizabeth arose and disappeared,1,1,1.0
that i am sure you would indeed i do you justice my good friend under that peculiar sort of dry blunt manner i know you have the warmest heart as i tell mr e you are a thorough humourist -- yes believe me knightley i am fully sensible of your attention to me in the whole of this scheme you have hit upon the very thing to please me,1,1,0.9999999
she was so busy in admiring those soft blue eyes in talking and listening and forming all these schemes in the in-betweens that the evening flew away at a very unusual rate and the supper-table which always closed such parties and for which she had been used to sit and watch the due time was all set out and ready and moved forwards to the fire before she was aware with an alacrity beyond the common impulse of a spirit which yet was never indifferent to the credit of doing every thing well and attentively with the real good-will of a mind delighted with its own ideas did she then do all the honours of the meal and help and recommend the minced chicken and scalloped oysters with an urgency which she knew would be acceptable to the early hours and civil scruples of their guests,1,1,1.0
i have frequently detected myself in such kind of mistakes said elinor in a total misapprehension of character in some point or other fancying people so much more gay or grave or ingenious or stupid than they really are and i can hardly tell why or in what the deception originated sometimes one is guided by what they say of themselves and very frequently by what other people say of them without giving oneself time to deliberate and judge,1,1,0.9999931
yes said he smiling -- and reason good i was sixteen years old when you were born,1,1,0.9883322
i would not go away without seeing you but i have no time to spare and therefore must now be gone directly i am going to london to spend a few days with john and isabella have you any thing to send or say besides the love ' which nobody carries,1,1,1.0
he had come close to the woods that walled in the castle before he had quite realized what his wordless state meant and was meant to mean once more he looked down grimly at the bright square labyrinths of the lamp-lit city below him and he smiled no more he felt himself repeating the phrases of his former mood with a murderous irony far as the eye could see ran the rifles of his friends every one of whom would shoot him dead if he could not answer the challenge rifles were so near that the wood and ridge could be patrolled at regular intervals therefore it was useless to hide in the wood till morning rifles were ranked so far away that an enemy could not slink into the town by any detour therefore it was vain to return to the city by any remote course a cry from him would bring his soldiers rushing up the hill but from him no cry would come,0,0,3.2917735e-09
i think something he said that i cannot say clearly or rather i think something that i cannot even think clearly but it is something like this my early life as you know was a bit too large and loose,0,0,5.4195903e-10
it was a dislike so little just -- every imputed fault was so magnified by fancy that she never saw jane fairfax the first time after any considerable absence without feeling that she had injured her and now when the due visit was paid on her arrival after a two years' interval she was particularly struck with the very appearance and manners which for those two whole years she had been depreciating jane fairfax was very elegant remarkably elegant and she had herself the highest value for elegance her height was pretty just such as almost every body would think tall and nobody could think very tall her figure particularly graceful her size a most becoming medium between fat and thin though a slight appearance of ill-health seemed to point out the likeliest evil of the two emma could not but feel all this and then her face -- her features -- there was more beauty in them altogether than she had remembered it was not regular but it was very pleasing beauty her eyes a deep grey with dark eye-lashes and eyebrows had never been denied their praise but the skin which she had been used to cavil at as wanting colour had a clearness and delicacy which really needed no fuller bloom it was a style of beauty of which elegance was the reigning character and as such she must in honour by all her principles admire it -- elegance which whether of person or of mind she saw so little in highbury there not to be vulgar was distinction and merit,1,1,1.0
i am the only loyal subject answered the gael for nearly thirty years i have walked these islands and have not found another,0,1,0.999959
perhaps said elinor thirty-five and seventeen had better not have any thing to do with matrimony together but if there should by any chance happen to be a woman who is single at seven and twenty i should not think colonel brandon's being thirty-five any objection to his marrying her,1,1,1.0
evan remained in an unmoved and grave attitude there is a part of me which is divine he answered a part that can be trusted but there are also affections which are entirely animal and idle,0,0,7.6522116e-10
this was the only visit from frank churchill in the course of ten days he was often hoping intending to come -- but was always prevented his aunt could not bear to have him leave her such was his own account at randall's if he were quite sincere if he really tried to come it was to be inferred that mrs churchill's removal to london had been of no service to the wilful or nervous part of her disorder that she was really ill was very certain he had declared himself convinced of it at randalls though much might be fancy he could not doubt when he looked back that she was in a weaker state of health than she had been half a year ago he did not believe it to proceed from any thing that care and medicine might not remove or at least that she might not have many years of existence before her but he could not be prevailed on by all his father's doubts to say that her complaints were merely imaginary or that she was as strong as ever,1,1,0.99999964
ham then saw you not his face hor o yes my lord he wore his beauer vp,0,0,5.71866e-11
his collar-bone was found to be dislocated and such injury received in the back as roused the most alarming ideas it was an afternoon of distress and anne had every thing to do at once the apothecary to send for the father to have pursued and informed the mother to support and keep from hysterics the servants to control the youngest child to banish and the poor suffering one to attend and soothe besides sending as soon as she recollected it proper notice to the other house which brought her an accession rather of frightened enquiring companions than of very useful assistants,1,1,0.9999999
cassi come antony and yong octauius come reuenge your selues alone on cassius for cassius is a-weary of the world hated by one he loues brau'd by his brother check'd like a bondman all his faults obseru'd set in a note-booke learn'd and con'd by roate to cast into my teeth o i could weepe my spirit from mine eyes there is my dagger and heere my naked breast within a heart deerer then pluto's mine richer then gold if that thou bee'st a roman take it foorth i that deny'd thee gold will giue my heart strike as thou did'st at caesar for i know when thou did'st hate him worst y loued'st him better then euer thou loued'st cassius,0,0,1.1991474e-10
behold a woman she looks out from her quaker cap her face is clearer and more beautiful than the sky,0,0,6.625446e-05
elinor's astonishment at this commission could hardly have been greater had the colonel been really making her an offer of his hand the preferment which only two days before she had considered as hopeless for edward was already provided to enable him to marry -- and she of all people in the world was fixed on to bestow it -- her emotion was such as mrs jennings had attributed to a very different cause -- but whatever minor feelings less pure less pleasing might have a share in that emotion her esteem for the general benevolence and her gratitude for the particular friendship which together prompted colonel brandon to this act were strongly felt and warmly expressed she thanked him for it with all her heart spoke of edward's principles and disposition with that praise which she knew them to deserve and promised to undertake the commission with pleasure if it were really his wish to put off so agreeable an office to another but at the same time she could not help thinking that no one could so well perform it as himself it was an office in short from which unwilling to give edward the pain of receiving an obligation from her she would have been very glad to be spared herself -- but colonel brandon on motives of equal delicacy declining it likewise still seemed so desirous of its being given through her means that she would not on any account make farther opposition edward she believed was still in town and fortunately she had heard his address from miss steele she could undertake therefore to inform him of it in the course of the day after this had been settled colonel brandon began to talk of his own advantage in securing so respectable and agreeable a neighbour and then it was that he mentioned with regret that the house was small and indifferent -- an evil which elinor as mrs jennings had supposed her to do made very light of at least as far as regarded its size,1,1,1.0
well said macian we might occupy a day or two in drawing up a thorough and complete statement of what we did and why we did it and all about both our points of view then we could leave one copy on the island whatever happens to us and put another in an empty bottle and send it out to sea as they do in the books,0,0,6.699006e-10
your beauty has not left me indifferent -- from little snowdrop,0,1,0.85188603
'change lobsters again ' yelled the gryphon at the top of its voice,0,0,2.6479925e-09
ham very like very like staid it long hor while one with moderate hast might tell a hundred,0,0,4.0936182e-08
syme looked straight into his eyes and smiled sweetly,0,0,1.0491882e-09
but what can this mean cried flambeau he can't be afraid of that little hirsch confound it he cried in a kind of rational rage nobody could be afraid of hirsch,0,0,5.8941746e-10
in the pause of perplexity that followed an eerie and sinister feeling crept over turnbull's stubborn soul in spite of himself the notion of the doorless room chilled him with that sense of half-witted curiosity which one has when something horrible is half understood,0,0,1.2626963e-08
o captain my captain rise up and hear the bells rise up -- for you the flag is flung -- for you the bugle trills for you bouquets and ribbon'd wreaths -- for you the shores a-crowding for you they call the swaying mass their eager faces turning here captain dear father this arm beneath your head it is some dream that on the deck you've fallen cold and dead,0,0,6.4486655e-10
the shapes arise shapes of doors giving many exits and entrances the door passing the dissever'd friend flush'd and in haste the door that admits good news and bad news the door whence the son left home confident and puff'd up the door he enter'd again from a long and scandalous absence diseas'd broken down without innocence without means,0,0,7.9726493e-07
'i should like it very much ' said alice 'but i haven't been invited yet ',0,0,8.6048724e-11
the shapes arise shapes of factories arsenals foundries markets shapes of the two-threaded tracks of railroads shapes of the sleepers of bridges vast frameworks girders arches shapes of the fleets of barges tows lake and canal craft river craft ship-yards and dry-docks along the eastern and western seas and in many a bay and by-place the live-oak kelsons the pine planks the spars the hackmatack-roots for knees the ships themselves on their ways the tiers of scaffolds the workmen busy outside and inside the tools lying around the great auger and little auger the adze bolt line square gouge and bead-plane,0,0,1.9140012e-09
i had somewhat better grounds replied the governor coolly i pass over the first as too simple to be emphasized -- i mean that fashionable athletes do not run across ploughed fields or scratch their eyes out in bramble hedges nor do they run all doubled up like a crouching dog there were more decisive details to a fairly well-trained eye the man was clad in coarse and ragged clothes but they were something more than merely coarse and ragged they were so ill-fitting as to be quite grotesque even as he appeared in black outline against the moonrise the coat-collar in which his head was buried made him look like a hunchback and the long loose sleeves looked as if he had no hands it at once occurred to me that he had somehow managed to change his convict clothes for some confederate's clothes which did not fit him second there was a pretty stiff wind against which he was running so that i must have seen the streaky look of blowing hair if the hair had not been very short then i remembered that beyond these ploughed fields he was crossing lay pilgrim's pond for which you will remember the convict was keeping his bullet and i sent my walking-stick flying,0,0,5.764823e-10
to a man of the well-known skill and valour of monsieur de st eustache said the professor solemnly it must be a matter of indifference which method is adopted and our principal has strong reasons for demanding the longer encounter reasons the delicacy of which prevent me from being explicit but for the just and honourable nature of which i can --,0,0,6.09252e-08
yes said turnbull but one of us will be killed by that time,0,0,9.003453e-09
mrs jennings though regretting that she had not been five minutes earlier was satisfied with the compromise and elinor as she swallowed the chief of it reflected that though its effects on a colicky gout were at present of little importance to her its healing powers on a disappointed heart might be as reasonably tried on herself as on her sister,1,1,1.0
a leaf for hand in hand you natural persons old and young you on the mississippi and on all the branches and bayous of the mississippi you friendly boatmen and mechanics you roughs you twain and all processions moving along the streets i wish to infuse myself among you till i see it common for you to walk hand in hand,0,0,2.8333472e-10
the prompt reply of count gregory was to pull off his large yellow whiskers and scatter them on the breeze with an air of considerable relief then he joined the flight of turnbull and even as he did so with one wrench of his powerful hands rent and split the strange thick stick that he carried inside it was a naked old-fashioned rapier the two got a good start up the road before the whole town was awakened behind them and half-way up it a similar transformation was seen to take place in mr turnbull's singular umbrella,0,0,1.1244596e-10
only think of our happening to meet him -- how very odd it was quite a chance he said that he had not gone round by randalls he did not think we ever walked this road he thought we walked towards randalls most days he has not been able to get the romance of the forest yet he was so busy the last time he was at kingston that he quite forgot it but he goes again to-morrow so very odd we should happen to meet well miss woodhouse is he like what you expected what do you think of him do you think him so very plain,1,1,1.0
alarum enter brutus messala yong cato strato volumnius and lucillius,0,0,7.604133e-08
cassi flatterers now brutus thanke your selfe this tongue had not offended so to day if cassius might haue rul'd,0,0,3.2722016e-11
or the police in looking for the major said the priest well good-bye,0,0,4.0290917e-12
oh yes -- i am quite convinced that with very few exceptions the sea-air always does good there can be no doubt of its having been of the greatest service to dr shirley after his illness last spring twelve-month he declares himself that coming to lyme for a month did him more good than all the medicine he took and that being by the sea always makes him feel young again now i cannot help thinking it a pity that he does not live entirely by the sea i do think he had better leave uppercross entirely and fix at lyme do not you anne do not you agree with me that it is the best thing he could do both for himself and mrs shirley she has cousins here you know and many acquaintance which would make it cheerful for her and i am sure she would be glad to get to a place where she could have medical attendance at hand in case of his having another seizure indeed i think it quite melancholy to have such excellent people as dr and mrs shirley who have been doing good all their lives wearing out their last days in a place like uppercross where excepting our family they seem shut out from all the world i wish his friends would propose it to him i really think they ought and as to procuring a dispensation there could be no difficulty at his time of life and with his character my only doubt is whether anything could persuade him to leave his parish he is so very strict and scrupulous in his notions over-scrupulous i must say do not you think anne it is being over-scrupulous do not you think it is quite a mistaken point of conscience when a clergyman sacrifices his health for the sake of duties which may be just as well performed by another person and at lyme too only seventeen miles off he would be near enough to hear if people thought there was anything to complain of,1,1,0.9999995
he had in fact though his sisters were now doing all they could for him by calling him poor richard been nothing better than a thick-headed unfeeling unprofitable dick musgrove who had never done anything to entitle himself to more than the abbreviation of his name living or dead,1,1,0.9999739
and yet not you alone twilight and burying ebb nor you ye lost designs alone -- nor failures aspirations i know divine deceitful ones your glamour's seeming duly by you from you the tide and light again -- duly the hinges turning duly the needed discord-parts offsetting blending weaving from you from sleep night death itself the rhythmus of birth eternal,0,0,2.0301033e-10
lady and when goes hence macb to morrow as he purposes,0,0,1.8149442e-10
in time of course mr knightley would be forgotten that is supplanted but this could not be expected to happen very early mr knightley himself would be doing nothing to assist the cure -- not like mr elton mr knightley always so kind so feeling so truly considerate for every body would never deserve to be less worshipped than now and it really was too much to hope even of harriet that she could be in love with more than three men in one year,1,1,1.0
have you any idea he asked with a sort of benevolent bewilderment exactly where you are going,0,0,2.9232797e-07
the others did not understand his words but when they looked back at the street above they saw the hostile cavalry coming round the corner and down the slopes after them and foremost of all rode the good innkeeper flushed with the fiery innocence of the evening light,0,0,2.5121919e-08
under thee only they harvest even but a wisp of hay under thy great face only harvest the wheat of ohio illinois wisconsin every barbed spear under thee harvest the maize of missouri kentucky tennessee each ear in its light-green sheath gather the hay to its myriad mows in the odorous tranquil barns oats to their bins the white potato the buckwheat of michigan to theirs gather the cotton in mississippi or alabama dig and hoard the golden the sweet potato of georgia and the carolinas clip the wool of california or pennsylvania cut the flax in the middle states or hemp or tobacco in the borders pick the pea and the bean or pull apples from the trees or bunches of grapes from the vines or aught that ripens in all these states or north or south under the beaming sun and under thee,0,0,4.6102334e-11
and they set out at an easy swing down the steep road to the village of grassley-in-the-hole,0,0,2.1082103e-09
then he said mr macian may i offer you a cigar it will be a touch of realism,0,0,3.3803287e-09
anne could not have supposed it possible that her first evening in camden place could have passed so well,1,1,0.99999964
bru therein our letters do not well agree mine speake of seuenty senators that dy'de by their proscriptions cicero being one,0,0,8.135164e-10
that's it that's it said the president nodding a great many times that's where you fail right enough you fail to understand why you dancing donkey he roared rising you didn't want to be overheard by a spy didn't you how do you know you aren't overheard now,0,0,1.7886858e-09
what do you mean demanded the other in what way did they kill the man,0,0,1.7087303e-09
polon my lord the queene would speak with you and presently,0,0,8.50444e-08
a man said he must have a very good opinion of himself when he asks people to leave their own fireside and encounter such a day as this for the sake of coming to see him he must think himself a most agreeable fellow i could not do such a thing it is the greatest absurdity -- actually snowing at this moment -- the folly of not allowing people to be comfortable at home -- and the folly of people's not staying comfortably at home when they can if we were obliged to go out such an evening as this by any call of duty or business what a hardship we should deem it -- and here are we probably with rather thinner clothing than usual setting forward voluntarily without excuse in defiance of the voice of nature which tells man in every thing given to his view or his feelings to stay at home himself and keep all under shelter that he can -- here are we setting forward to spend five dull hours in another man's house with nothing to say or to hear that was not said and heard yesterday and may not be said and heard again to-morrow going in dismal weather to return probably in worse -- four horses and four servants taken out for nothing but to convey five idle shivering creatures into colder rooms and worse company than they might have had at home,1,1,0.9999995
macb whence is that knocking how is't with me when euery noyse appalls me what hands are here hah they pluck out mine eyes will all great neptunes ocean wash this blood cleane from my hand no this my hand will rather the multitudinous seas incarnardine making the greene one red enter lady,0,0,3.893548e-09
no -- i have never seen mr elton she replied starting on this appeal is he -- is he a tall man,1,1,0.9999962
you will all believe it soon said the other with a hopeless calm,0,0,7.670054e-06
on the same kind of tiled floor of which the monotonous squares had maddened turnbull's eye and brain was sitting a figure which was startlingly short even for a child only that the enormous head was ringed with hair of a frosty grey the figure was draped both insecurely and insufficiently in what looked like the remains of a brown flannel dressing-gown an emptied cup of cocoa stood on the floor beside it and the creature had his big grey head cocked at a particular angle of inquiry or attention which amid all that gathering gloom and mystery struck one as comic if not cocksure,0,0,6.2183125e-09
i tried to break down the door and couldn't answered the girl shortly then i ran to the back-yard and managed to climb on to the window-sill that looks into the room it was an dim and seemed to be empty but i swear i saw james lying huddled up in a corner as if he were drugged or strangled,0,0,3.701683e-09
ham oh ha come some musick come y recorders for if the king like not the comedie why then belike he likes it not perdie come some musicke,0,0,5.8899863e-09
we were three he said if we had been three hundred we could still have done nothing,0,0,0.16057396
'you must remember ' remarked the king 'or i'll have you executed ',0,0,1.660874e-10
emma spared no exertions to maintain this happier flow of ideas and hoped by the help of backgammon to get her father tolerably through the evening and be attacked by no regrets but her own the backgammon-table was placed but a visitor immediately afterwards walked in and made it unnecessary,1,1,1.0
your secret asked the staring gregory have you got a secret,0,0,3.631192e-10
the chance proved a lucky one for a message from mrs palmer soon after she arrived carried mrs jennings away,1,1,1.0
very odd but one never does form a just idea of any body beforehand one takes up a notion and runs away with it mr dixon you say is not strictly speaking handsome,1,1,0.9999976
elegant agreeable manners i was prepared for said he but i confess that considering every thing i had not expected more than a very tolerably well-looking woman of a certain age i did not know that i was to find a pretty young woman in mrs weston,1,1,1.0
'that's enough about lessons ' the gryphon interrupted in a very decided tone 'tell her something about the games now ',0,0,1.7753755e-09
no answered turnbull i trust that i am sufficiently fair-minded to canvass and consider the idea but having considered it i think fleet street is right yes -- even if the parthenon is wrong i think that as the world goes on new psychological atmospheres are generated and in these atmospheres it is possible to find delicacies and combinations which in other times would have to be represented by some ruder symbol every man feels the need of some element of purity in sex perhaps they can only typify purity as the absence of sex you will laugh if i suggest that we may have made in fleet street an atmosphere in which a man can be so passionate as sir lancelot and as pure as sir galahad but after all we have in the modern world erected many such atmospheres we have for instance a new and imaginative appreciation of children,0,0,7.402497e-08
i say no man has ever yet been half devout enough none has ever yet adored or worship'd half enough none has begun to think how divine he himself is and how certain the future is,0,0,2.8537643e-08
clashing his hoofs said the professor the colts do and so did pan,0,0,8.172418e-08
macian made a military salute with his weapon which turnbull copied or parodied with an impatient contempt and in the stillness of the garden the swords came together with a clear sound like a bell the instant the blades touched each felt them tingle to their very points with a personal vitality as if they were two naked nerves of steel evan had worn throughout an air of apathy which might have been the stale apathy of one who wants nothing but it was indeed the more dreadful apathy of one who wants something and will care for nothing else and this was seen suddenly for the instant evan engaged he disengaged and lunged with an infernal violence his opponent with a desperate promptitude parried and riposted the parry only just succeeded the riposte failed something big and unbearable seemed to have broken finally out of evan in that first murderous lunge leaving him lighter and cooler and quicker upon his feet he fell to again fiercely still but now with a fierce caution the next moment turnbull lunged macian seemed to catch the point and throw it away from him and was thrusting back like a thunderbolt when a sound paralysed him another sound beside their ringing weapons turnbull perhaps from an equal astonishment perhaps from chivalry stopped also and forebore to send his sword through his exposed enemy,0,0,4.6426826e-10
as he gazed the great face grew to an awful size grew larger than the colossal mask of memnon which had made him scream as a child it grew larger and larger filling the whole sky then everything went black only in the blackness before it entirely destroyed his brain he seemed to hear a distant voice saying a commonplace text that he had heard somewhere can ye drink of the cup that i drink of,0,0,2.1411237e-09
i have only to add my dear willoughby that at barton cottage you will always be welcome for i will not press you to return here immediately because you only can judge how far that might be pleasing to mrs smith and on this head i shall be no more disposed to question your judgment than to doubt your inclination,1,1,1.0
whatever you say is always right cried harriet and therefore i suppose and believe and hope it must be so but otherwise i could not have imagined it it is so much beyond any thing i deserve mr elton who might marry any body there cannot be two opinions about him he is so very superior only think of those sweet verses -- to miss -- -- -- -- ' dear me how clever -- could it really be meant for me,1,1,0.99999976
i wrote to him my love last week and rather expect to see than to hear from him again i earnestly pressed his coming to us and should not be surprised to see him walk in today or tomorrow or any day,1,1,0.99999976
emma seriously hoped she would she had a moment's fear of miss bates keeping away from her but miss bates soon came -- very happy and obliged -- but emma's conscience told her that there was not the same cheerful volubility as before -- less ease of look and manner a very friendly inquiry after miss fairfax she hoped might lead the way to a return of old feelings the touch seemed immediate,1,1,1.0
come colonel said mrs jennings before you go do let us know what you are going about,1,1,0.9999999
barton park was about half a mile from the cottage the ladies had passed near it in their way along the valley but it was screened from their view at home by the projection of a hill the house was large and handsome and the middletons lived in a style of equal hospitality and elegance the former was for sir john's gratification the latter for that of his lady they were scarcely ever without some friends staying with them in the house and they kept more company of every kind than any other family in the neighbourhood it was necessary to the happiness of both for however dissimilar in temper and outward behaviour they strongly resembled each other in that total want of talent and taste which confined their employments unconnected with such as society produced within a very narrow compass sir john was a sportsman lady middleton a mother he hunted and shot and she humoured her children and these were their only resources lady middleton had the advantage of being able to spoil her children all the year round while sir john's independent employments were in existence only half the time continual engagements at home and abroad however supplied all the deficiencies of nature and education supported the good spirits of sir john and gave exercise to the good breeding of his wife,1,1,1.0
or that he did not give her the use of their own instrument -- which must now be shut up in london untouched by any body,1,1,0.99999297
whoever degrades another degrades me and whatever is done or said returns at last to me,0,0,1.0782404e-08
john is in such spirits today said she on his taking miss steeles's pocket handkerchief and throwing it out of window -- he is full of monkey tricks,1,1,0.99979204
is there no one to help me were the first words which burst from captain wentworth in a tone of despair and as if all his own strength were gone,1,1,0.9999999
whether or no it was better inside it was at least a surprise the moment the two duellists had pushed open the door of that inoffensive whitewashed cottage they found that its interior was lined with fiery gold it was like stepping into a chamber in the arabian nights the door that closed behind them shut out england and all the energies of the west the ornaments that shone and shimmered on every side of them were subtly mixed from many periods and lands but were all oriental cruel assyrian bas-reliefs ran along the sides of the passage cruel turkish swords and daggers glinted above and below them the two were separated by ages and fallen civilizations yet they seemed to sympathize since they were both harmonious and both merciless the house seemed to consist of chamber within chamber and created that impression as of a dream which belongs also to the arabian nights themselves the innermost room of all was like the inside of a jewel the little man who owned it all threw himself on a heap of scarlet and golden cushions and struck his hands together a negro in a white robe and turban appeared suddenly and silently behind them,0,0,1.2676699e-08
